relation,layer,head,accuracy_select,n_correct_select,n_total_select,accuracy_test,n_correct_test,n_total_test,accuracy_dev,n_correct_dev,n_total_dev
subject_adj_to_noun,7,3,0.3720538720538721,221,594,0.34415584415584416,53,154,0.3096774193548387,48,155
subject_adj_to_noun,7,4,0.12289562289562289,73,594,0.16233766233766234,25,154,0.12258064516129032,19,155
subject_adj_to_noun,7,5,0.05723905723905724,34,594,0.09740259740259741,15,154,0.05161290322580645,8,155
subject_adj_to_noun,7,6,0.21212121212121213,126,594,0.22077922077922077,34,154,0.21935483870967742,34,155
subject_adj_to_noun,7,7,0.3602693602693603,214,594,0.33766233766233766,52,154,0.2967741935483871,46,155
subject_adj_to_noun,7,8,0.30303030303030304,180,594,0.33766233766233766,52,154,0.25806451612903225,40,155
subject_adj_to_noun,7,9,0.10774410774410774,64,594,0.14935064935064934,23,154,0.09032258064516129,14,155
subject_adj_to_noun,7,10,0.7306397306397306,434,594,0.7857142857142857,121,154,0.6967741935483871,108,155
subject_adj_to_noun,7,11,0.6414141414141414,381,594,0.6688311688311688,103,154,0.5935483870967742,92,155
subject_adj_to_noun,8,0,0.1531986531986532,91,594,0.14935064935064934,23,154,0.12903225806451613,20,155
subject_adj_to_noun,8,1,0.5707070707070707,339,594,0.5844155844155844,90,154,0.49032258064516127,76,155
subject_adj_to_noun,8,2,0.26430976430976433,157,594,0.2662337662337662,41,154,0.23870967741935484,37,155
subject_adj_to_noun,8,3,0.3383838383838384,201,594,0.3246753246753247,50,154,0.3419354838709677,53,155
subject_adj_to_noun,8,4,0.33164983164983164,197,594,0.3051948051948052,47,154,0.24516129032258063,38,155
subject_adj_to_noun,8,5,0.08585858585858586,51,594,0.11688311688311688,18,154,0.06451612903225806,10,155
subject_adj_to_noun,8,6,0.622895622895623,370,594,0.577922077922078,89,154,0.5548387096774193,86,155
subject_adj_to_noun,8,7,0.07575757575757576,45,594,0.12337662337662338,19,154,0.07096774193548387,11,155
subject_adj_to_noun,8,8,0.41414141414141414,246,594,0.42207792207792205,65,154,0.36129032258064514,56,155
subject_adj_to_noun,8,9,0.31313131313131315,186,594,0.3181818181818182,49,154,0.2967741935483871,46,155
subject_adj_to_noun,8,10,0.6430976430976431,382,594,0.7012987012987013,108,154,0.567741935483871,88,155
subject_adj_to_noun,8,11,0.4377104377104377,260,594,0.4675324675324675,72,154,0.43870967741935485,68,155
subject_adj_to_noun,9,0,0.49326599326599324,293,594,0.4805194805194805,74,154,0.49032258064516127,76,155
subject_adj_to_noun,9,1,0.5892255892255892,350,594,0.6688311688311688,103,154,0.5548387096774193,86,155
subject_adj_to_noun,9,2,0.40235690235690236,239,594,0.3961038961038961,61,154,0.36774193548387096,57,155
subject_adj_to_noun,9,3,0.38047138047138046,226,594,0.44155844155844154,68,154,0.33548387096774196,52,155
subject_adj_to_noun,9,4,0.5404040404040404,321,594,0.525974025974026,81,154,0.47096774193548385,73,155
subject_adj_to_noun,9,5,0.30303030303030304,180,594,0.37662337662337664,58,154,0.3096774193548387,48,155
subject_adj_to_noun,9,6,0.7306397306397306,434,594,0.8051948051948052,124,154,0.7483870967741936,116,155
subject_adj_to_noun,9,7,0.3367003367003367,200,594,0.4025974025974026,62,154,0.36129032258064514,56,155
subject_adj_to_noun,9,8,0.3838383838383838,228,594,0.42207792207792205,65,154,0.3548387096774194,55,155
subject_adj_to_noun,9,9,0.7070707070707071,420,594,0.7987012987012987,123,154,0.7032258064516129,109,155
subject_adj_to_noun,9,10,0.6683501683501684,397,594,0.7532467532467533,116,154,0.6193548387096774,96,155
subject_adj_to_noun,9,11,0.3181818181818182,189,594,0.42207792207792205,65,154,0.3096774193548387,48,155
subject_adj_to_noun,10,0,0.4292929292929293,255,594,0.4155844155844156,64,154,0.4,62,155
subject_adj_to_noun,10,1,0.5909090909090909,351,594,0.6558441558441559,101,154,0.6193548387096774,96,155
subject_adj_to_noun,10,2,0.5791245791245792,344,594,0.6168831168831169,95,154,0.49032258064516127,76,155
subject_adj_to_noun,10,3,0.44107744107744107,262,594,0.44805194805194803,69,154,0.3419354838709677,53,155
subject_adj_to_noun,10,4,0.30134680134680136,179,594,0.2857142857142857,44,154,0.3032258064516129,47,155
subject_adj_to_noun,10,5,0.3282828282828283,195,594,0.3246753246753247,50,154,0.2064516129032258,32,155
subject_adj_to_noun,10,6,0.5925925925925926,352,594,0.6103896103896104,94,154,0.5096774193548387,79,155
subject_adj_to_noun,10,7,0.7255892255892256,431,594,0.7012987012987013,108,154,0.6838709677419355,106,155
subject_adj_to_noun,10,8,0.6717171717171717,399,594,0.7077922077922078,109,154,0.6064516129032258,94,155
subject_adj_to_noun,10,9,0.14983164983164984,89,594,0.19480519480519481,30,154,0.17419354838709677,27,155
subject_adj_to_noun,10,10,0.44276094276094274,263,594,0.474025974025974,73,154,0.4129032258064516,64,155
subject_adj_to_noun,10,11,0.6885521885521886,409,594,0.6558441558441559,101,154,0.6387096774193548,99,155
subject_adj_to_noun,11,0,0.13468013468013468,80,594,0.16883116883116883,26,154,0.12903225806451613,20,155
subject_adj_to_noun,11,1,0.5892255892255892,350,594,0.6038961038961039,93,154,0.567741935483871,88,155
subject_adj_to_noun,11,2,0.48653198653198654,289,594,0.4805194805194805,74,154,0.38064516129032255,59,155
subject_adj_to_noun,11,3,0.3367003367003367,200,594,0.2922077922077922,45,154,0.2838709677419355,44,155
subject_adj_to_noun,11,4,0.28114478114478114,167,594,0.2987012987012987,46,154,0.23225806451612904,36,155
subject_adj_to_noun,11,5,0.5050505050505051,300,594,0.4675324675324675,72,154,0.3935483870967742,61,155
subject_adj_to_noun,11,6,0.4175084175084175,248,594,0.4090909090909091,63,154,0.36774193548387096,57,155
subject_adj_to_noun,11,7,0.6531986531986532,388,594,0.6233766233766234,96,154,0.6129032258064516,95,155
subject_adj_to_noun,11,8,0.24242424242424243,144,594,0.2532467532467532,39,154,0.1935483870967742,30,155
subject_adj_to_noun,11,9,0.5993265993265994,356,594,0.6623376623376623,102,154,0.6580645161290323,102,155
subject_adj_to_noun,11,10,0.5606060606060606,333,594,0.5974025974025974,92,154,0.5483870967741935,85,155
subject_adj_to_noun,11,11,0.4057239057239057,241,594,0.44155844155844154,68,154,0.3741935483870968,58,155
object_det_to_noun,0,0,0.029528676888131742,52,1761,0.04060913705583756,16,394,0.04357798165137615,19,436
object_det_to_noun,0,1,0.0073821692220329355,13,1761,0.007614213197969543,3,394,0.013761467889908258,6,436
object_det_to_noun,0,2,0.04997160704145372,88,1761,0.048223350253807105,19,394,0.04357798165137615,19,436
object_det_to_noun,0,3,0.5905735377626349,1040,1761,0.5609137055837563,221,394,0.5688073394495413,248,436
object_det_to_noun,0,4,0.17092561044860874,301,1761,0.1548223350253807,61,394,0.1834862385321101,80,436
object_det_to_noun,0,5,0.003975014196479273,7,1761,0.01015228426395939,4,394,0.011467889908256881,5,436
object_det_to_noun,0,6,0.1368540601930721,241,1761,0.1446700507614213,57,394,0.16972477064220184,74,436
object_det_to_noun,0,7,0.007950028392958546,14,1761,0.0025380710659898475,1,394,0.01834862385321101,8,436
object_det_to_noun,0,8,0.005110732538330494,9,1761,0.005076142131979695,2,394,0.006880733944954129,3,436
object_det_to_noun,0,9,0.02385008517887564,42,1761,0.01015228426395939,4,394,0.04128440366972477,18,436
object_det_to_noun,0,10,0.01192504258943782,21,1761,0.007614213197969543,3,394,0.016055045871559634,7,436
object_det_to_noun,0,11,0.09483248154457695,167,1761,0.06852791878172589,27,394,0.0963302752293578,42,436
object_det_to_noun,1,0,0.5837592277115276,1028,1761,0.5710659898477157,225,394,0.5688073394495413,248,436
object_det_to_noun,1,1,0.0028392958546280523,5,1761,0.0025380710659898475,1,394,0.0022935779816513763,1,436
object_det_to_noun,1,2,0.0017035775127768314,3,1761,0.0,0,394,0.0022935779816513763,1,436
object_det_to_noun,1,3,0.013628620102214651,24,1761,0.030456852791878174,12,394,0.020642201834862386,9,436
object_det_to_noun,1,4,0.3333333333333333,587,1761,0.35279187817258884,139,394,0.3486238532110092,152,436
object_det_to_noun,1,5,0.002271436683702442,4,1761,0.0025380710659898475,1,394,0.006880733944954129,3,436
object_det_to_noun,1,6,0.09085746734809767,160,1761,0.07868020304568528,31,394,0.08256880733944955,36,436
object_det_to_noun,1,7,0.0028392958546280523,5,1761,0.012690355329949238,5,394,0.011467889908256881,5,436
object_det_to_noun,1,8,0.12152186257808063,214,1761,0.1116751269035533,44,394,0.12844036697247707,56,436
object_det_to_noun,1,9,0.05678591709256105,100,1761,0.04568527918781726,18,394,0.05504587155963303,24,436
object_det_to_noun,1,10,0.018171493469619535,32,1761,0.030456852791878174,12,394,0.02522935779816514,11,436
object_det_to_noun,1,11,0.0017035775127768314,3,1761,0.0,0,394,0.0022935779816513763,1,436
object_det_to_noun,2,0,0.005110732538330494,9,1761,0.0025380710659898475,1,394,0.0022935779816513763,1,436
object_det_to_noun,2,1,0.019307211811470756,34,1761,0.027918781725888325,11,394,0.016055045871559634,7,436
object_det_to_noun,2,2,0.5900056785917093,1039,1761,0.5532994923857868,218,394,0.5688073394495413,248,436
object_det_to_noun,2,3,0.01306076093128904,23,1761,0.01015228426395939,4,394,0.011467889908256881,5,436
object_det_to_noun,2,4,0.4843838727995457,853,1761,0.4949238578680203,195,394,0.4793577981651376,209,436
object_det_to_noun,2,5,0.0028392958546280523,5,1761,0.005076142131979695,2,394,0.0022935779816513763,1,436
object_det_to_noun,2,6,0.001135718341851221,2,1761,0.0025380710659898475,1,394,0.0,0,436
object_det_to_noun,2,7,0.009085746734809767,16,1761,0.007614213197969543,3,394,0.013761467889908258,6,436
object_det_to_noun,2,8,0.0028392958546280523,5,1761,0.0,0,394,0.0022935779816513763,1,436
object_det_to_noun,2,9,0.20783645655877342,366,1761,0.18527918781725888,73,394,0.19954128440366972,87,436
object_det_to_noun,2,10,0.0028392958546280523,5,1761,0.0025380710659898475,1,394,0.0045871559633027525,2,436
object_det_to_noun,2,11,0.01306076093128904,23,1761,0.012690355329949238,5,394,0.013761467889908258,6,436
object_det_to_noun,3,0,0.010221465076660987,18,1761,0.01015228426395939,4,394,0.013761467889908258,6,436
object_det_to_noun,3,1,0.019875070982396367,35,1761,0.01015228426395939,4,394,0.011467889908256881,5,436
object_det_to_noun,3,2,0.008517887563884156,15,1761,0.01015228426395939,4,394,0.0045871559633027525,2,436
object_det_to_noun,3,3,0.007950028392958546,14,1761,0.015228426395939087,6,394,0.011467889908256881,5,436
object_det_to_noun,3,4,0.02328222600795003,41,1761,0.025380710659898477,10,394,0.01834862385321101,8,436
object_det_to_noun,3,5,0.13855763770584895,244,1761,0.11928934010152284,47,394,0.14678899082568808,64,436
object_det_to_noun,3,6,0.03236797274275979,57,1761,0.04060913705583756,16,394,0.027522935779816515,12,436
object_det_to_noun,3,7,0.021010789324247586,37,1761,0.03299492385786802,13,394,0.03211009174311927,14,436
object_det_to_noun,3,8,0.0017035775127768314,3,1761,0.005076142131979695,2,394,0.0045871559633027525,2,436
object_det_to_noun,3,9,0.002271436683702442,4,1761,0.0,0,394,0.0022935779816513763,1,436
object_det_to_noun,3,10,0.06303236797274275,111,1761,0.08375634517766498,33,394,0.09174311926605505,40,436
object_det_to_noun,3,11,0.24134014764338443,425,1761,0.19796954314720813,78,394,0.2591743119266055,113,436
object_det_to_noun,4,0,0.003975014196479273,7,1761,0.0025380710659898475,1,394,0.0045871559633027525,2,436
object_det_to_noun,4,1,0.003975014196479273,7,1761,0.0,0,394,0.0045871559633027525,2,436
object_det_to_noun,4,2,0.020442930153321975,36,1761,0.04568527918781726,18,394,0.02981651376146789,13,436
object_det_to_noun,4,3,0.706984667802385,1245,1761,0.7233502538071066,285,394,0.7270642201834863,317,436
object_det_to_noun,4,4,0.11300397501419648,199,1761,0.11421319796954314,45,394,0.10779816513761468,47,436
object_det_to_noun,4,5,0.059625212947189095,105,1761,0.06345177664974619,25,394,0.06651376146788991,29,436
object_det_to_noun,4,6,0.06700738216922203,118,1761,0.07614213197969544,30,394,0.0963302752293578,42,436
object_det_to_noun,4,7,0.09312890403180012,164,1761,0.07614213197969544,30,394,0.0871559633027523,38,436
object_det_to_noun,4,8,0.16751845542305507,295,1761,0.15228426395939088,60,394,0.1651376146788991,72,436
object_det_to_noun,4,9,0.007950028392958546,14,1761,0.007614213197969543,3,394,0.0045871559633027525,2,436
object_det_to_noun,4,10,0.020442930153321975,36,1761,0.015228426395939087,6,394,0.016055045871559634,7,436
object_det_to_noun,4,11,0.014196479273140262,25,1761,0.007614213197969543,3,394,0.01834862385321101,8,436
object_det_to_noun,5,0,0.2708688245315162,477,1761,0.2969543147208122,117,394,0.2775229357798165,121,436
object_det_to_noun,5,1,0.5865985235661556,1033,1761,0.5583756345177665,220,394,0.5665137614678899,247,436
object_det_to_noun,5,2,0.06700738216922203,118,1761,0.07360406091370558,29,394,0.07110091743119266,31,436
object_det_to_noun,5,3,0.0028392958546280523,5,1761,0.007614213197969543,3,394,0.0022935779816513763,1,436
object_det_to_noun,5,4,0.006246450880181715,11,1761,0.0025380710659898475,1,394,0.0045871559633027525,2,436
object_det_to_noun,5,5,0.5332197614991482,939,1761,0.5101522842639594,201,394,0.5160550458715596,225,436
object_det_to_noun,5,6,0.0073821692220329355,13,1761,0.005076142131979695,2,394,0.0045871559633027525,2,436
object_det_to_noun,5,7,0.1743327654741624,307,1761,0.18781725888324874,74,394,0.19036697247706422,83,436
object_det_to_noun,5,8,0.3532084043157297,622,1761,0.36548223350253806,144,394,0.3646788990825688,159,436
object_det_to_noun,5,9,0.0817717206132879,144,1761,0.07106598984771574,28,394,0.0779816513761468,34,436
object_det_to_noun,5,10,0.19875070982396364,350,1761,0.19543147208121828,77,394,0.1834862385321101,80,436
object_det_to_noun,5,11,0.07495741056218058,132,1761,0.07868020304568528,31,394,0.06651376146788991,29,436
object_det_to_noun,6,0,0.008517887563884156,15,1761,0.007614213197969543,3,394,0.0045871559633027525,2,436
object_det_to_noun,6,1,0.5332197614991482,939,1761,0.6015228426395939,237,394,0.536697247706422,234,436
object_det_to_noun,6,2,0.009653605905735378,17,1761,0.007614213197969543,3,394,0.013761467889908258,6,436
object_det_to_noun,6,3,0.054514480408858604,96,1761,0.08375634517766498,33,394,0.0389908256880734,17,436
object_det_to_noun,6,4,0.019307211811470756,34,1761,0.03807106598984772,15,394,0.020642201834862386,9,436
object_det_to_noun,6,5,0.131175468483816,231,1761,0.1802030456852792,71,394,0.15137614678899083,66,436
object_det_to_noun,6,6,0.17319704713231118,305,1761,0.22081218274111675,87,394,0.17889908256880735,78,436
object_det_to_noun,6,7,0.24134014764338443,425,1761,0.23857868020304568,94,394,0.2591743119266055,113,436
object_det_to_noun,6,8,0.008517887563884156,15,1761,0.01015228426395939,4,394,0.006880733944954129,3,436
object_det_to_noun,6,9,0.5780806360022714,1018,1761,0.5532994923857868,218,394,0.5596330275229358,244,436
object_det_to_noun,6,10,0.031232254400908575,55,1761,0.03299492385786802,13,394,0.02522935779816514,11,436
object_det_to_noun,6,11,0.005110732538330494,9,1761,0.005076142131979695,2,394,0.0045871559633027525,2,436
object_det_to_noun,7,0,0.010789324247586598,19,1761,0.01015228426395939,4,394,0.009174311926605505,4,436
object_det_to_noun,7,1,0.5377626348665531,947,1761,0.583756345177665,230,394,0.5527522935779816,241,436
object_det_to_noun,7,2,0.4077228847245883,718,1761,0.3756345177664975,148,394,0.39908256880733944,174,436
object_det_to_noun,7,3,0.1141396933560477,201,1761,0.11928934010152284,47,394,0.13073394495412843,57,436
object_det_to_noun,7,4,0.04315729699034639,76,1761,0.06345177664974619,25,394,0.03669724770642202,16,436
object_det_to_noun,7,5,0.04315729699034639,76,1761,0.027918781725888325,11,394,0.04128440366972477,18,436
object_det_to_noun,7,6,0.13401476433844406,236,1761,0.17258883248730963,68,394,0.17660550458715596,77,436
object_det_to_noun,7,7,0.1141396933560477,201,1761,0.11928934010152284,47,394,0.11697247706422019,51,436
object_det_to_noun,7,8,0.06757524134014764,119,1761,0.07868020304568528,31,394,0.03669724770642202,16,436
object_det_to_noun,7,9,0.01590005678591709,28,1761,0.02030456852791878,8,394,0.016055045871559634,7,436
object_det_to_noun,7,10,0.5775127768313458,1017,1761,0.5456852791878173,215,394,0.5711009174311926,249,436
object_det_to_noun,7,11,0.5173197047132311,911,1761,0.5126903553299492,202,394,0.4701834862385321,205,436
object_det_to_noun,8,0,0.016467915956842702,29,1761,0.02030456852791878,8,394,0.0389908256880734,17,436
object_det_to_noun,8,1,0.20840431572969903,367,1761,0.19796954314720813,78,394,0.21100917431192662,92,436
object_det_to_noun,8,2,0.11073253833049404,195,1761,0.13451776649746192,53,394,0.1353211009174312,59,436
object_det_to_noun,8,3,0.346961953435548,611,1761,0.3934010152284264,155,394,0.34174311926605505,149,436
object_det_to_noun,8,4,0.03520726859738785,62,1761,0.03553299492385787,14,394,0.03669724770642202,16,436
object_det_to_noun,8,5,0.0056785917092561046,10,1761,0.012690355329949238,5,394,0.0022935779816513763,1,436
object_det_to_noun,8,6,0.3083475298126065,543,1761,0.32741116751269034,129,394,0.3256880733944954,142,436
object_det_to_noun,8,7,0.015332197614991482,27,1761,0.017766497461928935,7,394,0.009174311926605505,4,436
object_det_to_noun,8,8,0.2021578648495173,356,1761,0.18781725888324874,74,394,0.19724770642201836,86,436
object_det_to_noun,8,9,0.2277115275411698,401,1761,0.23604060913705585,93,394,0.23394495412844038,102,436
object_det_to_noun,8,10,0.4293015332197615,756,1761,0.43147208121827413,170,394,0.4243119266055046,185,436
object_det_to_noun,8,11,0.2839295854628052,500,1761,0.27411167512690354,108,394,0.27293577981651373,119,436
object_det_to_noun,9,0,0.5570698466780238,981,1761,0.5736040609137056,226,394,0.5665137614678899,247,436
object_det_to_noun,9,1,0.5065303804656445,892,1761,0.45685279187817257,180,394,0.49770642201834864,217,436
object_det_to_noun,9,2,0.4190800681431005,738,1761,0.4289340101522843,169,394,0.4288990825688073,187,436
object_det_to_noun,9,3,0.10675752413401476,188,1761,0.11928934010152284,47,394,0.09403669724770643,41,436
object_det_to_noun,9,4,0.34639409426462237,610,1761,0.35279187817258884,139,394,0.36926605504587157,161,436
object_det_to_noun,9,5,0.18057921635434412,318,1761,0.19289340101522842,76,394,0.19495412844036697,85,436
object_det_to_noun,9,6,0.6507666098807495,1146,1761,0.649746192893401,256,394,0.6444954128440367,281,436
object_det_to_noun,9,7,0.22373651334469052,394,1761,0.2436548223350254,96,394,0.26376146788990823,115,436
object_det_to_noun,9,8,0.4452015900056786,784,1761,0.434010152284264,171,394,0.4197247706422018,183,436
object_det_to_noun,9,9,0.575809199318569,1014,1761,0.5583756345177665,220,394,0.5481651376146789,239,436
object_det_to_noun,9,10,0.4605337876206701,811,1761,0.4619289340101523,182,394,0.4701834862385321,205,436
object_det_to_noun,9,11,0.26916524701873934,474,1761,0.27411167512690354,108,394,0.29128440366972475,127,436
object_det_to_noun,10,0,0.45826235093696766,807,1761,0.4517766497461929,178,394,0.47706422018348627,208,436
object_det_to_noun,10,1,0.5156161272004542,908,1761,0.5101522842639594,201,394,0.5275229357798165,230,436
object_det_to_noun,10,2,0.524701873935264,924,1761,0.5101522842639594,201,394,0.536697247706422,234,436
object_det_to_noun,10,3,0.41396933560477,729,1761,0.37817258883248733,149,394,0.3922018348623853,171,436
object_det_to_noun,10,4,0.18852924474730268,332,1761,0.19289340101522842,76,394,0.19495412844036697,85,436
object_det_to_noun,10,5,0.12663259511641112,223,1761,0.1319796954314721,52,394,0.13073394495412843,57,436
object_det_to_noun,10,6,0.5428733674048836,956,1761,0.5076142131979695,200,394,0.518348623853211,226,436
object_det_to_noun,10,7,0.5474162407722885,964,1761,0.5558375634517766,219,394,0.5481651376146789,239,436
object_det_to_noun,10,8,0.4804088586030664,846,1761,0.4746192893401015,187,394,0.44495412844036697,194,436
object_det_to_noun,10,9,0.08347529812606473,147,1761,0.12436548223350254,49,394,0.08486238532110092,37,436
object_det_to_noun,10,10,0.478137421919364,842,1761,0.44923857868020306,177,394,0.4954128440366973,216,436
object_det_to_noun,10,11,0.44860874503123227,790,1761,0.4949238578680203,195,394,0.4197247706422018,183,436
object_det_to_noun,11,0,0.13003975014196478,229,1761,0.1446700507614213,57,394,0.12844036697247707,56,436
object_det_to_noun,11,1,0.38160136286201024,672,1761,0.383248730964467,151,394,0.3967889908256881,173,436
object_det_to_noun,11,2,0.3038046564452016,535,1761,0.2893401015228426,114,394,0.2958715596330275,129,436
object_det_to_noun,11,3,0.1629755820556502,287,1761,0.15736040609137056,62,394,0.1743119266055046,76,436
object_det_to_noun,11,4,0.21521862578080636,379,1761,0.22588832487309646,89,394,0.19724770642201836,86,436
object_det_to_noun,11,5,0.3895513912549688,686,1761,0.38071065989847713,150,394,0.34174311926605505,149,436
object_det_to_noun,11,6,0.36115843270868825,636,1761,0.35786802030456855,141,394,0.3623853211009174,158,436
object_det_to_noun,11,7,0.4565587734241908,804,1761,0.48984771573604063,193,394,0.43119266055045874,188,436
object_det_to_noun,11,8,0.1686541737649063,297,1761,0.16751269035532995,66,394,0.14220183486238533,62,436
object_det_to_noun,11,9,0.44860874503123227,790,1761,0.46446700507614214,183,394,0.4380733944954128,191,436
object_det_to_noun,11,10,0.5684270300965361,1001,1761,0.5228426395939086,206,394,0.5160550458715596,225,436
object_det_to_noun,11,11,0.17773992049971607,313,1761,0.20558375634517767,81,394,0.1834862385321101,80,436
subject_det_to_noun,0,0,0.08127721335268505,112,1378,0.07647058823529412,26,340,0.06515580736543909,23,353
subject_det_to_noun,0,1,0.009433962264150943,13,1378,0.008823529411764706,3,340,0.0113314447592068,4,353
subject_det_to_noun,0,2,0.0420899854862119,58,1378,0.047058823529411764,16,340,0.0453257790368272,16,353
subject_det_to_noun,0,3,0.625544267053701,862,1378,0.6,204,340,0.6317280453257791,223,353
subject_det_to_noun,0,4,0.18505079825834542,255,1378,0.1676470588235294,57,340,0.1671388101983003,59,353
subject_det_to_noun,0,5,0.04716981132075472,65,1378,0.058823529411764705,20,340,0.06232294617563739,22,353
subject_det_to_noun,0,6,0.15021770682148042,207,1378,0.11176470588235295,38,340,0.1274787535410765,45,353
subject_det_to_noun,0,7,0.20682148040638607,285,1378,0.18529411764705883,63,340,0.19830028328611898,70,353
subject_det_to_noun,0,8,0.005805515239477504,8,1378,0.008823529411764706,3,340,0.0113314447592068,4,353
subject_det_to_noun,0,9,0.047895500725689405,66,1378,0.041176470588235294,14,340,0.04815864022662889,17,353
subject_det_to_noun,0,10,0.01741654571843251,24,1378,0.014705882352941176,5,340,0.0028328611898017,1,353
subject_det_to_noun,0,11,0.11756168359941944,162,1378,0.08823529411764706,30,340,0.09915014164305949,35,353
subject_det_to_noun,1,0,0.604499274310595,833,1378,0.5970588235294118,203,340,0.5637393767705382,199,353
subject_det_to_noun,1,1,0.1792452830188679,247,1378,0.1676470588235294,57,340,0.1529745042492918,54,353
subject_det_to_noun,1,2,0.006531204644412192,9,1378,0.0058823529411764705,2,340,0.0056657223796034,2,353
subject_det_to_noun,1,3,0.018867924528301886,26,1378,0.0058823529411764705,2,340,0.0084985835694051,3,353
subject_det_to_noun,1,4,0.36937590711175616,509,1378,0.35294117647058826,120,340,0.34560906515580736,122,353
subject_det_to_noun,1,5,0.022496371552975326,31,1378,0.008823529411764706,3,340,0.014164305949008499,5,353
subject_det_to_noun,1,6,0.09579100145137881,132,1378,0.07941176470588235,27,340,0.07365439093484419,26,353
subject_det_to_noun,1,7,0.026124818577648767,36,1378,0.014705882352941176,5,340,0.0226628895184136,8,353
subject_det_to_noun,1,8,0.08708272859216255,120,1378,0.12058823529411765,41,340,0.0679886685552408,24,353
subject_det_to_noun,1,9,0.08055152394775036,111,1378,0.10588235294117647,36,340,0.0679886685552408,24,353
subject_det_to_noun,1,10,0.13352685050798258,184,1378,0.13529411764705881,46,340,0.11331444759206799,40,353
subject_det_to_noun,1,11,0.008708272859216255,12,1378,0.0058823529411764705,2,340,0.0028328611898017,1,353
subject_det_to_noun,2,0,0.2351233671988389,324,1378,0.2088235294117647,71,340,0.1954674220963173,69,353
subject_det_to_noun,2,1,0.012336719883889695,17,1378,0.0029411764705882353,1,340,0.0113314447592068,4,353
subject_det_to_noun,2,2,0.625544267053701,862,1378,0.6029411764705882,205,340,0.6345609065155807,224,353
subject_det_to_noun,2,3,0.137155297532656,189,1378,0.13823529411764707,47,340,0.12464589235127478,44,353
subject_det_to_noun,2,4,0.4898403483309144,675,1378,0.4588235294117647,156,340,0.49291784702549574,174,353
subject_det_to_noun,2,5,0.1262699564586357,174,1378,0.15,51,340,0.09631728045325778,34,353
subject_det_to_noun,2,6,0.05079825834542816,70,1378,0.05,17,340,0.0339943342776204,12,353
subject_det_to_noun,2,7,0.001451378809869376,2,1378,0.0,0,340,0.0,0,353
subject_det_to_noun,2,8,0.0899854862119013,124,1378,0.08529411764705883,29,340,0.0679886685552408,24,353
subject_det_to_noun,2,9,0.29027576197387517,400,1378,0.2735294117647059,93,340,0.29178470254957506,103,353
subject_det_to_noun,2,10,0.013062409288824383,18,1378,0.014705882352941176,5,340,0.0113314447592068,4,353
subject_det_to_noun,2,11,0.013062409288824383,18,1378,0.011764705882352941,4,340,0.0169971671388102,6,353
subject_det_to_noun,3,0,0.005805515239477504,8,1378,0.0029411764705882353,1,340,0.0056657223796034,2,353
subject_det_to_noun,3,1,0.21335268505079827,294,1378,0.19705882352941176,67,340,0.1813031161473088,64,353
subject_det_to_noun,3,2,0.21988388969521044,303,1378,0.21764705882352942,74,340,0.18980169971671387,67,353
subject_det_to_noun,3,3,0.1386066763425254,191,1378,0.09411764705882353,32,340,0.09348441926345609,33,353
subject_det_to_noun,3,4,0.06095791001451379,84,1378,0.07058823529411765,24,340,0.059490084985835696,21,353
subject_det_to_noun,3,5,0.05370101596516691,74,1378,0.06764705882352941,23,340,0.053824362606232294,19,353
subject_det_to_noun,3,6,0.20101596516690856,277,1378,0.15588235294117647,53,340,0.1671388101983003,59,353
subject_det_to_noun,3,7,0.25471698113207547,351,1378,0.2411764705882353,82,340,0.2096317280453258,74,353
subject_det_to_noun,3,8,0.21988388969521044,303,1378,0.18529411764705883,63,340,0.21529745042492918,76,353
subject_det_to_noun,3,9,0.13933236574746008,192,1378,0.1323529411764706,45,340,0.13314447592067988,47,353
subject_det_to_noun,3,10,0.0841799709724238,116,1378,0.07941176470588235,27,340,0.07365439093484419,26,353
subject_det_to_noun,3,11,0.28592162554426703,394,1378,0.27058823529411763,92,340,0.31728045325779036,112,353
subject_det_to_noun,4,0,0.1386066763425254,191,1378,0.10588235294117647,36,340,0.1048158640226629,37,353
subject_det_to_noun,4,1,0.22351233671988388,308,1378,0.21176470588235294,72,340,0.19263456090651557,68,353
subject_det_to_noun,4,2,0.03918722786647315,54,1378,0.06764705882352941,23,340,0.0339943342776204,12,353
subject_det_to_noun,4,3,0.6422351233671988,885,1378,0.6529411764705882,222,340,0.6175637393767706,218,353
subject_det_to_noun,4,4,0.06386066763425254,88,1378,0.05588235294117647,19,340,0.04815864022662889,17,353
subject_det_to_noun,4,5,0.25834542815674894,356,1378,0.22058823529411764,75,340,0.2237960339943343,79,353
subject_det_to_noun,4,6,0.23947750362844702,330,1378,0.2235294117647059,76,340,0.18413597733711048,65,353
subject_det_to_noun,4,7,0.22859216255442671,315,1378,0.22058823529411764,75,340,0.20679886685552407,73,353
subject_det_to_noun,4,8,0.11756168359941944,162,1378,0.09117647058823529,31,340,0.09631728045325778,34,353
subject_det_to_noun,4,9,0.20827285921625543,287,1378,0.20294117647058824,69,340,0.18696883852691218,66,353
subject_det_to_noun,4,10,0.01741654571843251,24,1378,0.011764705882352941,4,340,0.0113314447592068,4,353
subject_det_to_noun,4,11,0.21480406386066764,296,1378,0.21764705882352942,74,340,0.1954674220963173,69,353
